"country","year","iso_code","population","gdp","gdp_per_capita","poverty_rate","gini_index","income_top1","income_top10","income_bottom50"
"Ecuador","2009","ECU","14825960","132310000000.0","8924.23","9.332508594","48.49892855","15.9","48.46","10.17"
"Ecuador","2010","ECU","15076697","137913000000.0","9147.45","7.774475962","48.80008399","18.2","50.73","9.92"
"Ecuador","2011","ECU","15326232","149795000000.0","9773.78","6.444078684","45.87163627","15.61","44.75","11.31"
"Ecuador","2012","ECU","15572195","158247000000.0","10162.13","6.029471382","46.10954225","19.75","46.91","10.81"
"Ecuador","2013","ECU","15807132","166075000000.0","10506.35","4.490239546","46.86249793","19.33","45.24","12.09"
"Ecuador","2014","ECU","16035127","172368000000.0","10749.39","3.96992825","44.99267936","17.87","43.74","13.51"
"Ecuador","2015","ECU","16266229","172538000000.0","10607.16","4.770790413","45.9510088","15.28","41.79","13.66"
"Ecuador","2016","ECU","16505142","170423000000.0","10325.45","4.970064759","45.01645565","15.17","40.61","13.63"
"Ecuador","2017","ECU","16759515","174459000000.0","10409.53","4.279494658","44.6701169","16.86","42.24","13.12"
"Ecuador","2018","ECU","17049542","176707000000.0","10364.35","4.692842439","45.43803036","17.4","44.16","12.6"
"Ecuador","2019","ECU","17340017","176729000000.0","10191.96","4.647916555","45.71003914","16.84","43.66","12.22"
"Ecuador","2020","ECU","17546058","162965000000.0","9287.85","8.438638598","47.30967283","22.31","46.78","10.51"
"Ecuador","2021","ECU","17682454","169867000000.0","9606.51","5.275932327","45.7976222","20.92","47.63","9.91"
"Ecuador","2022","ECU","17823900","175029000000.0","9819.9","4.444918036","45.46512067","17.41","45.65","10.73"
"Ecuador","2023","ECU","17980079","149795000000.0","9287.85","4.680741206","44.5795536","17.83","45.05","11.18"
"Ecuador","2024","ECU","18135478","149795000000.0","9287.85","7.313263416","45.19547522","17.83","45.05","11.18"
"Egypt","1990","EGY","58396625","227980000000.0","3903.99","7.142999768","32.00393915","16.53","47.14","17.04"
"Egypt","1995","EGY","65652621","305979000000.0","4660.58","4.080000147","30.08283973","17.09","46.81","17.57"
"Egypt","1999","EGY","71520953","409936000000.0","5731.69","0.0","30.83484471","19.98","51.78","14.76"
"Egypt","2004","EGY","79477441","561598000000.0","7066.13","4.122805595","31.8475455","19.14","50.54","14.87"
"Egypt","2008","EGY","85864791","775304000000.0","9029.36","3.729445487","31.10243678","20.08","50.44","14.79"
"Egypt","2010","EGY","89196073","898751000000.0","10076.13","1.543716993","30.19145727","18.17","48.65","15.98"
"Egypt","2012","EGY","93161000","950287000000.0","10200.48","1.246696245","28.29220295","19.15","49.28","14.93"
"Egypt","2015","EGY","99597334","1079610000000.0","10839.76","1.208713558","31.82335794","21.24","51.07","14.51"
"Egypt","2017","EGY","103696055","1158060000000.0","11167.84","3.112653643","31.53395355","20.36","50.01","14.98"
"Egypt","2019","EGY","107553159","1289250000000.0","11987.13","1.985113695","31.89325035","20.75","50.17","15.0"
"Egypt","2021","EGY","110957005","1400990000000.0","12626.38","1.37378471","28.48203778","19.12","49.29","15.57"
"El Salvador","1989","SLV","5298977","16692308713.0","3150.1","24.75900054","48.70940447","19.23","50.85","7.08"
"El Salvador","1991","SLV","5495081","18153449125.0","3303.58","28.93397212","53.78765464","19.23","50.85","7.08"
"El Salvador","1995","SLV","5762135","25119269330.0","4359.37","19.3142131","49.84672666","19.23","50.85","7.08"
"El Salvador","1996","SLV","5805286","25931149474.0","4466.82","21.24485075","50.95692277","19.23","50.85","7.08"
"El Salvador","1998","SLV","5880786","28907125564.0","4915.52","26.34837627","54.37270999","19.23","50.85","7.08"
"El Salvador","1999","SLV","5913908","30355223155.0","5132.85","22.43322581","52.07594633","19.23","50.85","7.08"
"El Salvador","2000","SLV","5943363","31478454275.0","5296.4","18.44401807","51.4631927","19.23","50.85","7.08"
"El Salvador","2001","SLV","5968058","32499941192.0","5445.65","19.41296756","51.34626031","19.23","50.85","7.08"
"El Salvador","2002","SLV","5986629","33751219265.0","5637.77","19.53562945","51.85059905","20.54","50.09","6.92"
"El Salvador","2003","SLV","5998597","35029541311.0","5839.62","20.94136775","50.43299198","18.46","49.67","8.07"
"El Salvador","2004","SLV","6004673","36185189370.0","6026.17","16.31517112","47.79801667","19.94","50.5","8.23"
"El Salvador","2005","SLV","6005583","38001442916.0","6327.69","16.43166244","48.4716326","23.07","51.14","6.96"
"El Salvador","2006","SLV","6002321","40054319005.0","6673.14","12.6225546","45.68923116","17.48","49.79","8.4"
"El Salvador","2007","SLV","6009820","42202462933.0","7022.25","9.190637618","45.21746933","19.82","51.16","8.3"
"El Salvador","2008","SLV","6029302","43393063628.0","7197.03","12.62785643","46.88558877","18.97","50.55","8.36"
"El Salvador","2009","SLV","6048284","42668179532.0","7054.59","12.35653982","45.82484066","18.13","49.94","8.43"
"El Salvador","2010","SLV","6068253","43862777197.0","7228.24","11.36051863","43.51325929","15.88","47.46","8.73"
"El Salvador","2011","SLV","6090128","45520507146.0","7474.47","10.09327471","42.31797755","16.08","46.71","9.18"
"El Salvador","2012","SLV","6113977","46608113564.0","7623.21","8.544308692","41.82883203","16.29","45.98","9.63"
"El Salvador","2013","SLV","6138845","48017379514.0","7821.89","7.141387463","43.3586508","26.91","52.69","8.63"
"El Salvador","2014","SLV","6162952","49026874064.0","7955.1","6.953331083","41.5594399","25.91","51.74","8.38"
"El Salvador","2015","SLV","6183675","50319726389.0","8137.51","5.301443487","40.55181444","16.48","46.68","8.98"
"El Salvador","2016","SLV","6200808","51794877474.0","8352.92","5.774856359","39.97854292","24.07","48.78","8.57"
"El Salvador","2017","SLV","6213538","53295513328.0","8577.32","4.549653828","38.00715208","16.17","43.57","9.47"
"El Salvador","2018","SLV","6219803","55053057931.0","8851.25","4.067107663","38.61057162","16.04","43.83","9.59"
"El Salvador","2019","SLV","6222316","56393644127.0","9063.13","2.984034829","38.77876401","16.5","44.6","9.74"
"El Salvador","2021","SLV","6255780","57771997522.0","9234.98","5.130908266","39.01063204","15.4","42.89","10.03"
"El Salvador","2022","SLV","6280316","59270934820.0","9437.57","5.206789076","38.7529999","14.75","42.4","10.54"
"El Salvador","2023","SLV","6309629","42435321232.5","7038.42","4.636839405","39.80237842","16.73","44.13","10.5"
"Equatorial Guinea","2022","GNQ","1803549","20191378731.0","11195.36","8.79419893","38.54236305","12.01","45.33","13.94"
"Estonia","1993","EST","1504344","18206161939.0","12102.39","1.62499994","39.42733407","14.47","40.6","15.19"
"Estonia","2003","EST","1370849","27160243367.0","19812.72","3.55242826","37.19470799","16.07","42.77","13.93"
"Estonia","2004","EST","1362682","28392969678.0","20836.09","1.593658887","33.55925083","15.39","40.95","15.13"
"Estonia","2005","EST","1354847","30566893529.0","22561.14","1.083072741","33.44676793","19.25","44.72","14.77"
"Estonia","2006","EST","1346885","33162229951.0","24621.43","1.086419076","33.66765678","15.52","40.85","15.8"
"Estonia","2007","EST","1340709","35115520992.0","26191.75","0.596354017","31.17837906","15.56","39.47","16.51"
"Estonia","2008","EST","1337078","32659893005.0","24426.32","0.553527242","31.91497028","13.07","37.55","17.64"
"Estonia","2009","EST","1334528","27402480486.0","20533.46","0.758530479","31.44266605","9.53","34.42","18.99"
"Estonia","2010","EST","1331450","27586968284.0","20719.49","1.04754949","31.99983835","11.01","35.96","18.05"
"Estonia","2011","EST","1327366","29217295065.0","22011.48","1.156069431","32.48837888","12.72","37.28","17.38"
"Estonia","2012","EST","1322615","30160490093.0","22803.68","1.047434658","32.91348517","14.2","39.23","16.82"
"Estonia","2013","EST","1317920","30600421813.0","23218.72","1.075938996","35.07548869","12.92","38.89","15.85"
"Estonia","2014","EST","1314457","31521829560.0","23980.88","0.991904736","34.58777964","13.1","38.49","16.15"
"Estonia","2015","EST","1314580","32106015454.0","24423.02","0.660501281","32.66787529","11.23","35.88","17.26"
"Estonia","2016","EST","1315850","33119083785.0","25169.35","0.585230766","31.19467199","11.36","35.41","17.79"
"Estonia","2017","EST","1317430","35037377711.0","26595.25","0.518962741","30.35428226","12.53","35.39","18.0"
"Estonia","2018","EST","1321972","36363239216.0","27506.81","0.417002989","30.320099","12.96","35.55","18.12"
"Estonia","2019","EST","1326822","37723175050.0","28431.23","0.720187649","30.76534569","16.92","40.76","16.62"
"Estonia","2020","EST","1329675","37515273353.0","28213.87","0.414031511","30.73707223","16.92","40.76","16.62"
"Estonia","2021","EST","1331750","40521483538.0","30427.25","0.349160563","31.83395863","17.09","41.48","16.24"
"Estonia","2022","EST","1350093","39999856613.0","29627.48","0.498252595","32.25240409","17.31","42.28","15.84"
"Estonia","2023","EST","1367195","32106015454.0","24423.02","0.316949002","30.7073772","17.07","41.38","16.28"
"Eswatini","1994","SWZ","971221","4084365870.0","4205.39","89.30199742","58.71372819","14.205","41.81","16.36"
"Eswatini","2000","SWZ","1041428","5050303320.0","4849.4","64.99142647","53.11352015","14.205","41.81","16.36"
"Eswatini","2009","SWZ","1105158","7131566747.0","6452.98","58.21619034","51.44217014","14.205","41.81","16.36"
"Eswatini","2016","SWZ","1149516","8545156780.0","7433.7","44.53093112","54.57979441","14.205","41.81","16.36"
"Ethiopia","1995","ETH","57537340","42631100913.0","740.93","73.51546884","44.5635736","29.69","58.32","11.36"
"Ethiopia","1999","ETH","65374561","48438288398.0","740.93","65.88854194","29.97579575","13.56","42.45","17.69"
"Ethiopia","2004","ETH","76077211","55845384136.0","734.06","41.32879078","29.80685234","15.13","43.05","17.52"
"Ethiopia","2010","ETH","90538518","94148625646.0","1039.87","37.40920126","33.17060173","14.91","44.66","16.49"
"Ethiopia","2015","ETH","103867140","157107000000.0","1512.58","32.99904466","34.99312401","13.82","45.47","15.83"
"Ethiopia","2021","ETH","122138588","251850000000.0","2062.0","38.63611519","31.14179373","10.46","40.47","17.34"
"Fiji","2002","FJI","858057","187634000000.0","14945.41","5.366970971","38.1020546","13.58","40.8","19.83"
"Fiji","2008","FJI","903403","187634000000.0","14945.41","3.787539527","40.37558734","15.64","45.54","17.39"
"Fiji","2013","FJI","916359","187634000000.0","14945.41","1.551996823","36.69659793","16.2","47.54","16.36"
"Fiji","2019","FJI","914906","187634000000.0","14945.41","4.653071612","30.70686758","16.1","48.46","15.89"
"Finland","1987","FIN","4932257","120921000000.0","24516.38","0.0","22.171399","6.56","27.44","23.98"
"Finland","1991","FIN","5013889","126220000000.0","25174.1","0.0","22.87976146","3.68","23.83","25.2"
"Finland","1995","FIN","5107919","131586000000.0","25761.18","0.0","23.45913649","8.96","29.87","23.55"
"Finland","2000","FIN","5176197","169210000000.0","32689.98","0.0","27.15662718","13.48","34.6","22.47"
"Finland","2003","FIN","5212958","180408000000.0","34607.7","0.049275038","27.68642902","11.8","32.58","22.89"
"Finland","2004","FIN","5228147","187634000000.0","35889.18","0.045620723","27.89765298","12.95","33.79","22.71"
"Finland","2005","FIN","5246078","192991000000.0","36787.62","0.076678192","27.61949301","11.01","32.13","22.77"
"Finland","2006","FIN","5266248","200967000000.0","38161.3","0.091831986","27.99872458","11.81","33.36","22.22"
"Finland","2007","FIN","5288715","211541000000.0","39998.64","0.063742587","28.28556299","11.55","33.11","22.29"
"Finland","2008","FIN","5313379","213226000000.0","40130.04","0.080813153","27.83813477","11.26","34.06","21.38"
"Finland","2009","FIN","5338854","195739000000.0","36663.14","0.052470085","27.45527625","9.01","32.28","21.66"
"Finland","2010","FIN","5363347","201746000000.0","37615.7","0.069098425","27.71396339","9.62","32.64","21.21"
"Finland","2011","FIN","5388236","207084000000.0","38432.67","0.053382292","27.64264941","9.24","32.35","21.28"
"Finland","2012","FIN","5413978","204190000000.0","37715.37","0.052725157","27.0963788","8.76","31.77","21.52"
"Finland","2013","FIN","5439057","202349000000.0","37202.96","0.085697667","27.19366848","8.6","31.53","21.85"
"Finland","2014","FIN","5461686","201611000000.0","36913.62","0.068529404","26.77680552","9.01","32.05","21.76"
"Finland","2015","FIN","5479719","202707000000.0","36992.17","0.074473908","27.10181177","9.56","32.93","21.37"
"Finland","2016","FIN","5495468","208406000000.0","37923.2","0.047236145","27.0784229","9.68","32.9","21.59"
"Finland","2017","FIN","5508398","215059000000.0","39042.0","0.076250487","27.38283277","10.61","33.86","21.55"
"Finland","2018","FIN","5515730","217510000000.0","39434.48","0.077059091","27.32957006","10.47","33.59","21.66"
"Finland","2019","FIN","5521754","220174000000.0","39873.9","0.041093014","27.73712575","10.26","33.12","21.8"
"Finland","2020","FIN","5529616","214989000000.0","38879.53","0.030100689","27.09104419","10.26","33.12","21.8"
"Finland","2021","FIN","5541069","221538000000.0","39981.18","0.021342962","27.70850658","10.05","32.64","21.88"
"Finland","2022","FIN","5569300","226155000000.0","40607.41","0.105978153","27.92592347","9.97","32.25","21.87"
"Finland","2023","FIN","5601185","202528000000.0","37665.535","0.195064163","27.39983201","9.43","30.72","22.66"
"France","1984","FRA","55176626","1379100000000.0","24994.2","0.499203568","33.39816928","7.01","28.5","22.59"
"France","1990","FRA","56990239","1636210000000.0","28710.31","0.247546053","32.11906254","8.97","31.56","21.53"
"France","1996","FRA","58380638","1773840000000.0","30384.1","0.248638913","32.01657534","10.22","32.22","21.05"
"France","1997","FRA","58568662","1816390000000.0","31013.09","0.246096984","31.90014958","10.67","32.62","20.73"
"France","1998","FRA","58778817","1882050000000.0","32019.19","0.0","31.65776432","11.18","33.29","20.54"
"France","1999","FRA","59084209","1949850000000.0","33001.19","0.0","32.49977231","11.05","33.25","20.61"
"France","2000","FRA","59483716","2031680000000.0","34155.16","0.0","32.55305588","11.33","33.59","20.54"
"France","2001","FRA","59905131","2077790000000.0","34684.62","0.0","32.53329098","11.5","33.78","20.67"
"France","2002","FRA","60327247","2107320000000.0","34931.42","0.0","31.77815676","11.08","33.61","20.37"
"France","2003","FRA","60741119","2130940000000.0","35082.34","0.172480743","31.41105473","11.2","33.75","20.19"
"France","2004","FRA","61175244","2196880000000.0","35911.32","0.071769167","30.64725697","11.71","34.31","19.94"
"France","2005","FRA","61625031","2238790000000.0","36329.24","0.05289957","29.83386815","11.52","34.26","20.0"
"France","2006","FRA","62049831","2297020000000.0","37018.93","0.02927754","29.6910882","11.17","34.03","20.21"
"France","2007","FRA","62432438","2354670000000.0","37715.52","0.018264558","32.42770731","11.85","34.92","19.85"
"France","2008","FRA","62780187","2362450000000.0","37630.53","0.009692239","32.99644291","12.09","35.2","19.79"
"France","2009","FRA","63106460","2295350000000.0","36372.71","0.10793343","32.66122043","10.36","33.3","20.32"
"France","2010","FRA","63417366","2342490000000.0","36937.68","0.089974352","33.72041881","11.02","33.81","20.23"
"France","2011","FRA","63733776","2393400000000.0","37553.12","0.036160441","33.29474926","11.24","33.92","20.43"
"France","2012","FRA","64058465","2400900000000.0","37479.77","0.060952414","33.11485946","10.24","32.92","20.82"
"France","2013","FRA","64387736","2414730000000.0","37503.01","0.082627975","32.51255453","9.55","32.33","20.92"
"France","2014","FRA","64692495","2437820000000.0","37683.24","0.02918143","32.26215839","9.79","32.49","21.12"
"France","2015","FRA","64916337","2464950000000.0","37971.24","0.145184167","32.70423114","10.34","33.34","20.55"
"France","2016","FRA","65086853","2491960000000.0","38286.63","0.064708391","31.92351758","10.39","33.38","20.65"
"France","2017","FRA","65284775","2549060000000.0","39045.21","0.018483544","31.63205087","10.79","33.64","20.59"
"France","2018","FRA","65519537","2596600000000.0","39630.91","0.021168054","32.38066435","11.75","34.33","20.34"
"France","2019","FRA","65729460","2644450000000.0","40232.4","0.051448995","31.19956553","11.39","34.06","20.48"
"France","2020","FRA","65905273","2438590000000.0","37001.5","0.114895822","30.6614697","11.15","33.84","20.55"
"France","2021","FRA","66083547","2604820000000.0","39417.12","0.070566469","31.50095642","12.72","34.9","20.26"
"France","2022","FRA","66277412","2671570000000.0","40308.89","0.054856163","31.23691082","12.1","34.4","20.34"
"France","2023","FRA","66438828","2342490000000.0","37001.5","0.069723465","31.80930912","11.82","34.03","20.3"
"Gabon","2005","GAB","1463503","16662264363.0","11385.19","9.175252169","42.18498766","17.14","50.78","12.51"
"Gabon","2017","GAB","2156902","33572391290.0","15565.1","3.810487315","38.02437186","11.02","43.32","14.42"
"Gambia","1998","GMB","1376994","1698553130.0","1233.52","78.00599337","48.322016","18.57","55.26","10.21"
"Gambia","2003","GMB","1577619","2172586623.0","1377.13","55.17241359","47.31552601","20.62","54.79","10.44"
"Gambia","2010","GMB","1926634","3111135545.0","1614.8","34.22618508","43.56842041","21.37","53.49","11.89"
"Gambia","2015","GMB","2224530","3514848000.0","1580.04","17.09534079","35.91883183","13.61","45.87","15.02"
"Gambia","2020","GMB","2515744","4217390293.0","1676.4","22.00188786","38.75720501","16.02","48.0","13.89"
"Georgia","1996","GEO","4812774","19998469132.0","4155.29","12.20799983","37.13270724","18.53","45.03","14.5"
"Georgia","1997","GEO","4695359","22010932129.0","4687.81","28.24653983","40.68089724","18.68","46.54","13.27"
"Georgia","1998","GEO","4576447","22536773053.0","4924.51","26.80025995","41.22797251","25.58","50.37","12.62"
"Georgia","1999","GEO","4455581","23091342082.0","5182.57","32.71108568","40.12637138","19.65","47.04","13.36"
"Georgia","2000","GEO","4328361","23550477143.0","5440.97","35.03414094","40.45737088","19.94","47.36","13.32"
"Georgia","2001","GEO","4209641","24543619701.0","5830.34","36.72480285","39.55507278","20.49","47.45","13.59"
"Georgia","2002","GEO","4127854","25794086372.0","6248.79","22.29786217","37.24569082","18.03","45.02","14.6"
"Georgia","2003","GEO","4085489","28539726793.0","6985.63","22.28491157","36.64979637","17.4","44.04","14.74"
"Georgia","2004","GEO","4056076","30055110813.0","7409.9","20.93828022","36.16828918","17.18","43.7","14.93"
"Georgia","2005","GEO","4026135","32780625465.0","8141.96","22.32622802","37.37491965","18.8","45.17","14.29"
"Georgia","2006","GEO","3996584","35705812889.0","8934.08","22.47667909","36.86513603","18.2","45.05","14.31"
"Georgia","2007","GEO","3967592","40006939154.0","10083.43","23.89471978","38.10798526","20.46","47.21","13.56"
"Georgia","2008","GEO","3941192","40781279289.0","10347.45","21.66211158","38.53241503","19.4","46.53","13.79"
"Georgia","2009","GEO","3918935","39112877651.0","9980.49","21.14884704","38.23450506","18.07","44.75","14.8"
"Georgia","2010","GEO","3895932","41359835742.0","10616.16","23.6178413","39.45838809","18.16","45.51","14.19"
"Georgia","2011","GEO","3868724","44138043878.0","11408.94","21.62451148","39.59311545","23.45","49.4","12.76"
"Georgia","2012","GEO","3839208","46970386649.0","12234.39","18.78214478","38.95387053","19.65","46.11","14.32"
"Georgia","2013","GEO","3809128","48668828674.0","12776.9","14.88950998","38.58878613","19.92","49.45","12.62"
"Georgia","2014","GEO","3792921","50830708616.0","13401.47","12.03551367","37.55413294","21.73","46.69","14.73"
"Georgia","2015","GEO","3791570","52369351007.0","13812.05","10.60346588","36.50367558","20.6","46.84","14.47"
"Georgia","2016","GEO","3792061","53891203471.0","14211.59","10.471306","36.63964868","23.75","48.23","13.77"
"Georgia","2017","GEO","3792860","56501161966.0","14896.72","11.06536835","37.93957531","24.73","48.86","13.71"
"Georgia","2018","GEO","3794881","59237502380.0","15609.84","10.99110991","36.41136289","22.04","48.4","13.82"
"Georgia","2019","GEO","3796722","62188716739.0","16379.58","9.702693671","35.90069711","21.11","49.03","13.9"
"Georgia","2020","GEO","3795680","57984758412.0","15276.51","11.97632775","34.46497023","21.11","49.03","13.9"
"Georgia","2021","GEO","3788450","64053441556.0","16907.56","10.79002842","34.17844474","21.11","49.03","13.9"
"Georgia","2022","GEO","3794782","70528605169.0","18585.68","7.733272016","33.50002468","21.11","49.03","13.9"
"Georgia","2023","GEO","3807494","40781279289.0","10347.45","5.826692283","34.7568959","21.11","49.03","13.9"
"Georgia","2024","GEO","3807668","40781279289.0","10347.45","4.229260981","33.85380507","21.11","49.03","13.9"
"Germany","1991","DEU","80303190","2141320000000.0","26665.4","0.0","29.49287295","10.3","31.49","22.1"
"Germany","1992","DEU","80934901","2204950000000.0","27243.53","0.234087161","29.07325923","9.6","30.96","22.4"
"Germany","1993","DEU","81486771","2206290000000.0","27075.45","0.0","28.61208618","9.21","30.43","22.73"
"Germany","1994","DEU","81773613","2283950000000.0","27930.19","0.197668164","29.15941477","8.92","29.97","22.9"
"Germany","1995","DEU","82019890","2347760000000.0","28624.29","0.246436847","28.81127298","8.78","29.79","23.09"
"Germany","1996","DEU","82263195","2391520000000.0","29071.56","0.0","27.99377739","9.54","30.64","22.48"
"Germany","1997","DEU","82389631","2461050000000.0","29870.83","0.0","28.24672461","10.27","31.54","22.01"
"Germany","1998","DEU","82011933","2535900000000.0","30921.16","0.0","28.27036977","10.97","32.17","21.51"
"Germany","1999","DEU","81678279","2613180000000.0","31993.53","0.0","29.04797792","10.64","32.13","21.55"
"Germany","2000","DEU","81797255","2718560000000.0","33235.35","0.0","28.88813913","10.49","32.29","21.62"
"Germany","2001","DEU","81933882","2793370000000.0","34093.01","0.0","29.94938791","10.28","32.39","21.53"
"Germany","2002","DEU","82068328","2822440000000.0","34391.36","0.0","29.81053293","10.1","32.41","20.96"
"Germany","2003","DEU","82111619","2831680000000.0","34485.69","0.229227939","29.80293036","9.45","31.65","21.49"
"Germany","2004","DEU","82092706","2894620000000.0","35260.44","0.0","30.19258678","10.58","32.89","21.05"
"Germany","2005","DEU","82046733","2945460000000.0","35899.8","0.0","31.70409203","12.09","34.81","19.8"
"Germany","2006","DEU","81701971","3086360000000.0","37775.82","0.0","31.04195893","12.69","35.31","19.72"
"Germany","2007","DEU","81298546","3220280000000.0","39610.5","0.0","31.17708862","13.61","36.91","19.1"
"Germany","2008","DEU","81110780","3289020000000.0","40549.73","0.0","30.80026507","13.45","36.76","19.09"
"Germany","2009","DEU","80935276","3136500000000.0","38753.22","0.0","30.47942817","12.98","37.25","19.11"
"Germany","2010","DEU","80830916","3301120000000.0","40839.86","0.0","30.21841347","12.87","36.69","19.31"
"Germany","2011","DEU","80857877","3467710000000.0","42886.52","0.0","30.61050475","12.8","36.79","19.08"
"Germany","2012","DEU","80916391","3482230000000.0","43034.86","0.0","31.05579019","12.58","36.32","18.97"
"Germany","2013","DEU","81041581","3497460000000.0","43156.4","0.0","31.45359755","13.1","37.76","18.27"
"Germany","2014","DEU","81376078","3574740000000.0","43928.65","0.0","30.84779382","13.26","38.26","18.14"
"Germany","2015","DEU","82077546","3628070000000.0","44203.0","0.0","31.65391386","13.26","38.17","18.24"
"Germany","2016","DEU","82760102","3708980000000.0","44816.04","0.0","31.41309023","13.25","38.11","18.43"
"Germany","2017","DEU","83104010","3808390000000.0","45826.78","0.244457554","31.31486475","13.19","37.81","18.58"
"Germany","2018","DEU","83368507","3845760000000.0","46129.63","0.0","31.87211454","13.0","37.37","18.85"
"Germany","2019","DEU","83559184","3886390000000.0","46510.66","0.249579456","31.78092539","13.05","37.45","18.8"
"Germany","2020","DEU","83628711","3742720000000.0","44754.02","0.243796315","32.43345022","13.05","37.45","18.8"
"Ghana","1987","GHA","14289110","22750392246.0","1592.15","78.21900249","35.34957767","11.44","43.49","15.56"
"Ghana","1988","GHA","14636577","24022226500.0","1641.25","77.43700147","35.99354029","12.49","44.69","15.18"
"Ghana","1991","GHA","15787495","27591405114.0","1747.67","80.36236763","38.43171299","13.8","47.05","14.08"
"Ghana","1998","GHA","18688041","38085090200.0","2037.94","65.3485775","40.07120728","12.18","45.69","13.41"
"Ghana","2005","GHA","22449446","54178109578.0","2413.34","60.88694334","42.75624156","15.83","49.83","12.44"
"Ghana","2012","GHA","26734273","93421855305.0","3494.46","41.7655021","42.37164259","14.39","48.39","12.5"
"Ghana","2016","GHA","29356736","108784000000.0","3705.59","39.02579248","43.50859523","15.23","48.91","12.21"
"Greece","1995","GRC","10519233","178710000000.0","16988.92","1.993233524","36.96634173","9.7","35.35","17.12"
"Greece","2000","GRC","10782638","223531000000.0","20730.63","0.236255815","34.44035053","12.55","40.24","15.15"
"Greece","2002","GRC","10890287","246267000000.0","22613.46","0.241763541","35.52097976","10.89","37.6","16.83"
"Greece","2003","GRC","10918467","262880000000.0","24076.66","0.559220975","32.75919855","10.76","36.28","17.76"
"Greece","2004","GRC","10947369","278668000000.0","25455.24","0.912261289","33.58803093","11.46","37.12","17.73"
"Greece","2005","GRC","10981340","282860000000.0","25758.22","0.447055884","34.59669054","11.43","37.47","17.37"
"Greece","2006","GRC","11016107","301539000000.0","27372.53","0.65323147","35.12181938","11.37","36.64","18.0"
"Greece","2007","GRC","11045737","314210000000.0","28446.28","0.617390499","33.95082057","10.67","35.56","18.59"
"Greece","2008","GRC","11076874","315974000000.0","28525.59","0.365039823","33.58771801","8.92","33.15","19.86"
"Greece","2009","GRC","11108067","305101000000.0","27466.65","0.638700603","33.61497223","8.46","32.5","20.15"
"Greece","2010","GRC","11124666","290984000000.0","26156.68","1.066692267","34.09875929","8.81","33.74","19.39"
"Greece","2011","GRC","11108838","266794000000.0","24016.37","1.470645051","34.84191597","7.28","31.43","19.62"
"Greece","2012","GRC","11048291","247887000000.0","22436.69","2.139542811","36.2503618","7.85","31.77","19.58"
"Greece","2013","GRC","10967534","241650000000.0","22033.23","1.524286252","36.12728715","9.96","33.32","19.75"
"Greece","2014","GRC","10893169","242800000000.0","22289.18","1.967730001","35.80452204","12.5","35.73","18.6"
"Greece","2015","GRC","10820902","242324000000.0","22394.04","1.981622167","35.99683642","12.29","35.46","18.71"
"Greece","2016","GRC","10775506","241143000000.0","22378.82","1.39200557","34.95604396","11.25","34.25","19.43"
"Greece","2017","GRC","10753532","243777000000.0","22669.46","1.071737148","34.35030878","11.0","33.92","20.05"
"Greece","2018","GRC","10730846","247844000000.0","23096.41","0.159876654","32.8900367","11.1","32.98","20.9"
"Greece","2019","GRC","10718581","252514000000.0","23558.55","0.972695742","33.10182989","10.84","32.64","21.06"
"Greece","2020","GRC","10699370","229778000000.0","21475.83","1.096327137","33.55811536","10.84","32.64","21.06"
"Greece","2021","GRC","10579561","249158000000.0","23550.9","0.70142732","32.93948472","11.29","33.09","20.95"
"Greece","2022","GRC","10412481","263893000000.0","25343.88","0.623960933","33.37360024","11.84","33.53","20.53"
"Greece","2023","GRC","10242910","249158000000.0","23550.9","0.594282942","33.43870938","11.34","33.21","20.91"
"Grenada","2018","GRD","115703","187634000000.0","14945.41","0.767354527","43.81640851","21.18","49.5","13.06"
"Guatemala","1986","GTM","8070818","40163520000.0","4976.39","47.38700092","54.13271785","22.27","55.41","8.39"
"Guatemala","1989","GTM","8775549","44912264000.0","5117.89","35.12800038","58.80920887","22.27","55.41","8.39"
"Guatemala","1998","GTM","11139147","64142605771.0","5758.3","13.39000016","49.3975997","22.27","55.41","8.39"
"Guatemala","2000","GTM","11697592","68731616093.0","5875.71","8.796336502","54.17457223","22.27","55.41","8.39"
"Guatemala","2006","GTM","13367455","85238080655.0","6376.54","10.51556841","54.54021692","23.23","55.16","9.04"
"Guatemala","2014","GTM","15681725","111859000000.0","7133.08","7.961141318","48.32651913","25.49","53.19","10.25"
"Guatemala","2023","GTM","18124841","66437110932.0","5817.005","9.660949558","45.21268308","21.97","52.12","10.11"
"Guinea","1991","GIN","6697167","5139871689.0","767.47","86.36900187","45.55828869","9.73","46.54","10.93"
"Guinea","1994","GIN","7345106","5997837304.0","816.58","37.46052682","46.08160853","18.74","53.93","10.78"
"Guinea","2002","GIN","8674072","9080053247.0","1046.8","50.28161407","43.00270379","18.57","51.95","12.04"
"Guinea","2007","GIN","9662278","11105668501.0","1149.38","44.02591884","39.35534656","13.17","46.58","13.74"
"Guinea","2012","GIN","10921580","14087313893.0","1289.86","21.25952691","33.72970521","12.54","42.69","16.19"
"Guinea","2018","GIN","12704776","19467826772.0","1532.32","11.65044457","29.59195375","8.71","37.91","18.2"
"Guinea-Bissau","1991","GNB","994640","1300711311.0","1307.72","50.83000064","55.75031042","23.28","59.57","7.71"
